ID,Name,Ingredient 1,Ingredient 1 Quantity,Ingredient 1 Unit,Ingredient 1 Real Weight (g),Ingredient 1 Omittable,Ingredient 1 Exchangeable With,Ingredient 2,Ingredient 2 Quantity,Ingredient 2 Unit,Ingredient 2 Real Weight (g),Ingredient 2 Omittable,Ingredient 2 Exchangeable With,Ingredient 3,Ingredient 3 Quantity,Ingredient 3 Unit,Ingredient 3 Real Weight (g),Ingredient 3 Omittable,Ingredient 3 Exchangeable With,Ingredient 4,Ingredient 4 Quantity,Ingredient 4 Unit,Ingredient 4 Real Weight (g),Ingredient 4 Omittable,Ingredient 4 Exchangeable With,Ingredient 5,Ingredient 5 Quantity,Ingredient 5 Unit,Ingredient 5 Real Weight (g),Ingredient 5 Omittable,Ingredient 5 Exchangeable With,Ingredient 6,Ingredient 6 Quantity,Ingredient 6 Unit,Ingredient 6 Real Weight (g),Ingredient 6 Omittable,Ingredient 6 Exchangeable With,Ingredient 7,Ingredient 7 Quantity,Ingredient 7 Unit,Ingredient 7 Real Weight (g),Ingredient 7 Omittable,Ingredient 7 Exchangeable With,Ingredient 8,Ingredient 8 Quantity,Ingredient 8 Unit,Ingredient 8 Real Weight (g),Ingredient 8 Omittable,Ingredient 8 Exchangeable With,Ingredient 9,Ingredient 9 Quantity,Ingredient 9 Unit,Ingredient 9 Real Weight (g),Ingredient 9 Omittable,Ingredient 9 Exchangeable With,Ingredient 10,Ingredient 10 Quantity,Ingredient 10 Unit,Ingredient 10 Real Weight (g),Ingredient 10 Omittable,Ingredient 10 Exchangeable With,Ingredient 11,Ingredient 11 Quantity,Ingredient 11 Unit,Ingredient 11 Real Weight (g),Ingredient 11 Omittable,Ingredient 11 Exchangeable With,Ingredient 12,Ingredient 12 Quantity,Ingredient 12 Unit,Ingredient 12 Real Weight (g),Ingredient 12 Omittable,Ingredient 12 Exchangeable With,Ingredient 13,Ingredient 13 Quantity,Ingredient 13 Unit,Ingredient 13 Real Weight (g),Ingredient 13 Omittable,Ingredient 13 Exchangeable With,Ingredient 14,Ingredient 14 Quantity,Ingredient 14 Unit,Ingredient 14 Real Weight (g),Ingredient 14 Omittable,Ingredient 14 Exchangeable With,Ingredient 15,Ingredient 15 Quantity,Ingredient 15 Unit,Ingredient 15 Real Weight (g),Ingredient 15 Omittable,Ingredient 15 Exchangeable With,Ingredient 16,Ingredient 16 Quantity,Ingredient 16 Unit,Ingredient 16 Real Weight (g),Ingredient 16 Omittable,Ingredient 16 Exchangeable With,Ingredient 17,Ingredient 17 Quantity,Ingredient 17 Unit,Ingredient 17 Real Weight (g),Ingredient 17 Omittable,Ingredient 17 Exchangeable With,Ingredient 18,Ingredient 18 Quantity,Ingredient 18 Unit,Ingredient 18 Real Weight (g),Ingredient 18 Omittable,Ingredient 18 Exchangeable With,Ingredient 19,Ingredient 19 Quantity,Ingredient 19 Unit,Ingredient 19 Real Weight (g),Ingredient 19 Omittable,Ingredient 19 Exchangeable With,Ingredient 20,Ingredient 20 Quantity,Ingredient 20 Unit,Ingredient 20 Real Weight (g),Ingredient 20 Omittable,Ingredient 20 Exchangeable With,Ingredient 21,Ingredient 21 Quantity,Ingredient 21 Unit,Ingredient 21 Real Weight (g),Ingredient 21 Omittable,Ingredient 21 Exchangeable With,Ingredient 22,Ingredient 22 Quantity,Ingredient 22 Unit,Ingredient 22 Real Weight (g),Ingredient 22 Omittable,Ingredient 22 Exchangeable With,Ingredient 23,Ingredient 23 Quantity,Ingredient 23 Unit,Ingredient 23 Real Weight (g),Ingredient 23 Omittable,Ingredient 23 Exchangeable With,Ingredient 24,Ingredient 24 Quantity,Ingredient 24 Unit,Ingredient 24 Real Weight (g),Ingredient 24 Omittable,Ingredient 24 Exchangeable With,Ingredient 25,Ingredient 25 Quantity,Ingredient 25 Unit,Ingredient 25 Real Weight (g),Ingredient 25 Omittable,Ingredient 25 Exchangeable With,Ingredient 26,Ingredient 26 Quantity,Ingredient 26 Unit,Ingredient 26 Real Weight (g),Ingredient 26 Omittable,Ingredient 26 Exchangeable With,Ingredient 27,Ingredient 27 Quantity,Ingredient 27 Unit,Ingredient 27 Real Weight (g),Ingredient 27 Omittable,Ingredient 27 Exchangeable With,Ingredient 28,Ingredient 28 Quantity,Ingredient 28 Unit,Ingredient 28 Real Weight (g),Ingredient 28 Omittable,Ingredient 28 Exchangeable With,Ingredient 29,Ingredient 29 Quantity,Ingredient 29 Unit,Ingredient 29 Real Weight (g),Ingredient 29 Omittable,Ingredient 29 Exchangeable With,Ingredient 30,Ingredient 30 Quantity,Ingredient 30 Unit,Ingredient 30 Real Weight (g),Ingredient 30 Omittable,Ingredient 30 Exchangeable With,Preparation Instruction,Difficulty,Preparation Time (min),Other time (min),Popularity,Source,Meal Category (1:n)
559,Kohlrabi - Schnitzel - Pfanne,Schweineschnitzel,150,g,150,0,0,Pfeffer (schwarz),1,Prise,"0,2",0,0,Sojasauce,1,EL,10,0,0,Kohlrabi,1,Stück,265,0,0,Olivenöl,1,EL,15,0,0,Gemüsebrühe,125,ml,125,0,0,Kräuterfrischkäse,50,g,50,0,0,Jod-Salz,1,Prise,1,1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Das Schnitzelfleisch schnetzeln, pfeffern und mit Sojasauce beträufeln, beiseite stellen. Kohlrabi putzen und in feine Stifte schneiden. Etwas Olivenöl einer Pfanne erhitzen, das Fleisch darin rundherum kurz anbraten. Aus der Pfanne nehmen. Das übrige Butterschmalz erhitzen, Kohlrabi unter ständigem Rühren und Wenden anbraten. Mit der Brühe ablöschen, 5 Min. köcheln lassen. Das Fleisch wieder untermischen, Frischkäse einrühren, mit Salz und Pfeffer abschmecken.",1,25,0,,,"2,3"
563,Kohlrabi - Cordon Bleu,Kohlrabi,1,Stück,265,0,0,Gemüsebrühe,125,ml,125,0,0,Jod-Salz,1,Prise,1,0,0,Geräucherter Schinken (Scheiben),1,Scheibe,15,0,0,Gouda,1,Scheibe,30,0,0,Weizenmehl (Vollkorn),1,TL,3,0,0,Eier,1,Stück,58,0,0,Semmelbrösel,1,EL,15,0,0,Olivenöl,1,EL,15,0,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kohlrabi in 0,5 cm Scheiben schneiden & in Gemüsebrühe 5 Min. dünsten. Herausnehmen, abtropfen lassen, evtl. noch mit Küchenpapier abtupfen. Kohlrabischeiben salzen, pfeffern. Schinken und Käse auf die Größe der Kohlrabi zuschneiden, zwischen jeweils zwei Gemüsescheiben legen. Zuerst in Mehl, dann im verschlagenen Ei und zuletzt in Semmelbröseln wenden. Öl in einer Pfanne erhitzen, die Kohlrabi-Cordon Bleu bei mittlerer Hitze braun braten. Die restlichen Kohlrabischeiben entweder würfeln und in etwas Butter geschwenkt zu den Cordon Bleu servieren oder für ein anderes Gericht verwenden.",1,20,0,,,"2,3"
567,Kohlrabi - Petersilien - Suppe,Zwiebel,"0,5",Stück,46,0,0,Rapsöl,"0,5",TL,"1,5",0,0,Kohlrabi,"0,5",Stück,"132,5",0,0,Kartoffeln,200,g,200,0,0,Gemüsebrühe,250,ml,250,0,0,"Schmelzkäse (Halbfettstufe, 20%)",35,g,35,0,0,Petersilie,"0,25",Bund,20,0,0,Muskatnuss,1,Prise,"0,2",1,0,Jod-Salz,1,Prise,1,1,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zwiebeln fein hacken und in erhitztem Pflanzenöl glasig anbraten. Kohlrabi und Kartoffeln in Würfel schneiden, zu den Zwiebeln geben, Brühe angießen und ca. 20 Min. bei mittlerer Hitze kochen. Die Hälfte der Suppe beiseite stellen, den Rest mit einem Mixstab pürieren. Schmelzkäse zugeben und unter Rühren schmelzen lassen. Mit der restlichen Suppe vermischen. Einige Petersilienblätter beiseite legen, die restliche Petersilie fein hacken, unterrühren und die Suppe mit Muskatnuss, Salz und Pfeffer abschmecken. Mit Petersilie garniert servieren.",1,20,0,,,"2,3"
569,Überbackener Kohlrabi,Kohlrabi,2,Stück,530,0,0,Gemüsebrühe,125,ml,125,0,0,Butter,2,TL,8,0,0,Weizenmehl (Vollkorn),2,TL,6,0,0,Saure Sahne,60,ml,60,0,0,Eier,1,Stück,30,0,0,Jod-Salz,1,Prise,1,0,0,Schinkenspeck (Würfel),30,g,30,0,0,Zucker,1,Prise,1,1,0,Muskatnuss,1,Prise,"0,2",1,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kohlrabi schälen und achteln.15 Minuten in der Brühe garen. Abgießen und die Brühe auffangen. Aus Butter, Mehl und Brühe eine Sauce bereiten. Saure Sahne mit den Eigelb verrühren und unter die Sauce heben. Mit den Gewürzen abschmecken. Kohlrabistücke in eine gefettete, flache Auflaufform geben. Den fein gewürfelten Schinken darüber verteilen. Mit der Sauce übergießen und bei 225°C ca. 15 Minuten überbacken.",1,20,0,,,"2,3"
571,Gebratener Kohlrabi,Kohlrabi,1,Stück,265,0,0,Eier,1,Stück,58,0,0,Semmelbrösel,1,EL,8,0,0,Jod-Salz,1,Prise,1,0,0,Olivenöl,"0,5",TL,"1,5",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Der Kohlrabi, wird in Scheiben geschnitten und von beiden Seiten mit Salz bestreut - 15-20 Min. stehen lassen - panieren und in Öl knusprig goldbraun braten.",1,20,0,,,"2,3"
574,Kohlrabi in Fetasoße,Kohlrabi,1,Stück,265,0,0,Feta-Käse,100,g,100,0,0,"Magermilch (bis 0,5% Fett)",75,ml,75,0,0,Petersilie,"0,25",Bund,5,0,0,Pfeffer (schwarz),1,Prise,"0,2",0,0,Jod-Salz,1,Prise,1,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Den Kohlrabi schälen und in Würfel oder Streifen schneiden. In leicht gesalzenem Wasser garen. Das Kochwasser in eine Schüssel abgießen und den Kohlrabi warm halten. Den gewürfelten Feta-Käse mit der Milch in einen Topf geben und erhitzen, bis der Käse geschmolzen ist. Evt. noch etwas vom Kochwasser zufügen, bis die Konsistenz stimmt. Mit Pfeffer abschmecken. Soße über den Kohlrabi geben und mit der gehackten Petersilie bestreuen.",1,20,0,,,"2,3"
578,Kohlrabi mit Frischkäse,Kohlrabi,"0,5",Stück,"132,5",0,0,Kartoffeln,"1,5",Stück,120,0,0,Zitrone,"0,25",Stück,15,0,0,Frischkäse,50,g,50,0,0,Chilipulver,1,Prise,"0,2",0,0,Schnittlauch,1,EL,4,0,0,Jod-Salz,1,Prise,1,0,0,Gemüsebrühe,1,TL,3,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kohlrabi in ""Pommes""-Stifte schneiden, Kartoffeln ebenso (das Verhältnis 2/3 Kohlrabi, 1/3 Kartoffeln). Wenig Wasser mit Zitronensaft, Salz oder Gemüsebrühe aufkochen, die Kohlrabi/Kartoffelstifte hineingeben und langsam bissfest kochen. Den Frischkäse, evtl. mit Kräutern darunter rühren. Mit etwas Chilipulver und Salz abschmecken. Mit Schnittlauchröllchen garnieren. Hinweis: Sollte zuviel Flüssigkeit nach dem Kochen vorhanden sein, bitte etwas abgießen, evtl. später wieder etwas zufügen.",1,10,0,,,"2,3"
579,Gefüllter Kohlrabi,Kohlrabi,1,Stück,265,0,0,Möhre (Karotte),"0,25",Stück,20,0,0,Crème Légère,35,g,35,0,0,Frischkäse,30,g,30,0,0,Eier,1,Stück,58,0,0,Süße Sahne,25,ml,25,0,0,Petersilie,1,TL,2,0,0,Jod-Salz,1,Prise,1,0,0,Olivenöl,1,TL,6,0,0,Muskatnuss,1,Prise,"0,2",1,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kohlrabis und Möhre schälen, waschen, 18 Min. in Salzwasser kochen, abkühlen lassen. Kohlrabis aushöhlen das Innere klein schneiden. Karotte würfeln. Käse entrinden und mit einer Gabel zerdrücken. Crème Légère mit Frischkäse vermengen, Eier und Sahne unterrühren, Kohlrabistücke und Karottenwürfel unterheben. Mit Salz, Pfeffer, Muskat und Petersilie würzen. Ausgehöhlte Kohlrabis mit der Masse füllen. Restmasse in die geölte Form geben. Gefüllte Kohlrabis darauf setzen. Im vorgeheizten Ofen bei 200°C ca. 18 Min. überbacken.",1,40,0,,,"2,3"
580,Eintopf mit Hackfleisch,Hackfleisch (gemischt),100,g,100,0,0,Kohlrabi,"0,75",Stück,"198,75",0,0,Kartoffeln,1,Stück,80,0,0,Gemüsebrühe,"0,5",TL,3,0,0,Jod-Salz,1,Prise,1,0,0,Olivenöl,1,TL,3,0,0,Pfeffer (schwarz),1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gehacktes in einem großen Topf in etwas Öl anbraten, mit Salz und Pfeffer würzen. In der Zwischenzeit Kohlrabi und Kartoffeln schälen, würfeln, die Blätter vom Kohlrabi grob hacken, alles zum Gehackten dazugeben. Wasser und Brühe dazugeben, dann 20 Min. bei mittlerer Hitze köcheln lassen. Wenn Kohlrabi und die Kartoffeln gar sind, den Eintopf mit Salz und Pfeffer abschmecken.",1,20,0,,,"2,3"
581,Gefüllte Kohlrabi,Kohlrabi,1,Stück,265,0,0,Hackfleisch (gemischt),125,g,125,0,0,Hüttenkäse,100,g,100,0,0,Emmentaler,60,g,60,0,0,Jod-Salz,1,Prise,1,0,0,Knoblauchzehe,1,Zehe,3,0,0,Schnittlauch,"0,25",Bund,5,0,0,Gemüsebrühe,1,TL,3,0,0,Paprikapulver,1,Prise,"0,2",1,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kohlrabi schälen, halbieren und in der Mitte aushöhlen. Die Kohlrabiteller gar kochen. Das Hackfleisch anbraten und würzen, die ausgehöhlten Kohlrabistückchen mit braten. Wenn das Fleisch gar ist, die Pfanne ausschalten und den Hüttenkäse einrühren. Wenn die Kohlrabiteller gar sind, aus dem Wasser nehmen und in eine Auflaufform legen. Die Fleisch-Käse-Masse auf den Hälften verteilen, anschließend den geriebenen Emmentaler drüberstreuen. Die Auflaufform im Backofen bei 200°C solange backen, bis der Käse goldgelb ist.",1,25,0,,,"2,3"
585,Kohlrabi - Rohkost,Kohlrabi,1,Stück,250,0,0,Möhre (Karotte),"1,5",Stück,"121,5",0,0,Joghurt (natur),40,g,40,0,0,Olivenöl,"0,5",TL,"1,5",0,0,Jod-Salz,1,Prise,1,0,0,Zitrone,"0,25",Stück,15,0,0,Zucker,1,Prise,1,1,0,Kräuter (gemischt),1,TL,2,0,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Den Kohlrabi und die Möhren schälen und raspeln. Aus Joghurt und Öl ein Dressing herstellen und mit Salz, Pfeffer, Zitronensaft und Zucker abschmecken. Frische Kräuter zugeben und alles vermengen. Einige Zeit durchziehen lassen.",1,10,0,,,"2,3"
588,Kohlrabi - Ragout,Kohlrabi,250,g,250,0,0,Zwiebel,"0,25",Stück,23,0,0,Butter,"0,5",TL,2,0,0,Hackfleisch (gemischt),75,g,75,0,0,Jod-Salz,1,Prise,1,0,0,Süße Sahne,2,TL,10,0,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,Hühnerbrühe,1,Prise,"0,5",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kohlrabi, säubern, schälen und in dünne Scheiben schneiden. Die zarten Blätter fein hacken. Butter zerlassen und die Zwiebelwürfel darin andünsten, das Hackfleisch dazu geben und kräftig anbraten, salzen und pfeffern. Kohlrabischeiben und die Blätter dazugeben, umrühren und 20 Min. garen. Nach Bedarf etwas Hühnerbrühe zufügen. Mit etwas Sahne abschmecken.",1,20,0,,,"2,3"
590,Kohlrabi mit Lachsfilet,Kohlrabi,"0,25",Stück,"66,25",0,0,Gemüsebrühe,60,ml,60,0,0,Lachsfilet,125,g,125,0,0,Weißwein (11% vol.),25,ml,25,0,0,Süße Sahne,1,EL,13,0,0,Weizenmehl (Vollkorn),1,TL,5,0,0,Schnittlauch,1,EL,4,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kohlrabi schälen und mit Gurkenhobel in feine Scheiben schneiden. Kohlrabi in Salzwasser 5 Min. kochen lassen und abseihen. Lachsfilet auftauen lassen, waschen und trocken tupfen. In große Stücke schneiden und kräftig mit Fischgewürz würzen. Weißwein und Brühe zum Kochen bringen und Sahne unterrühren. Mit etwas Mehl binden. Lachs in die Soße geben und 10 Min. bei geringer Hitze ziehen lassen. Die Kohlrabischeiben dazugeben, heiß werden lassen, mit Salz und Pfeffer würzen und Schnittlauchröllchen dazu geben.",1,30,0,,,"2,3"
591,Kohlrabi - Kartoffelsuppe,Zwiebel,"0,25",Stück,23,0,0,Kohlrabi,100,g,100,0,0,Kartoffeln,50,g,50,0,0,Olivenöl,1,TL,3,0,0,Gemüsebrühe,200,ml,200,0,0,Süße Sahne,1,EL,13,0,0,Jod-Salz,1,Prise,1,1,0,Paprikapulver,1,Prise,"0,2",1,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Die Zwiebel, Kohlrabi und Kartoffeln waschen, schälen und würfeln. Das Öl erhitzen, das Gemüse zugeben, anschwitzen. Mit Gemüsebrühe ablöschen. Das Gemüse 18 Min. garen und anschließend pürieren. Nach Bedarf kann noch etwas Flüssigkeit zugegeben werden. Die Sahne angießen und die Suppe herzhaft mit Salz, Pfeffer und Paprika abschmecken. Die Suppe in vorgewärmte Suppenschüssel oder Suppentassen füllen.",1,25,0,,,"2,3"
592,Hähnchen - Kohlrabi Pfanne,Hähnchen (Brust),130,g,130,0,0,Kohlrabi,"0,5",Stück,"132,5",0,0,Zucchini,"0,5",Stück,"104,5",0,0,Olivenöl,"0,5",TL,"1,5",0,0,Zwiebel,"0,25",Stück,23,0,0,Knoblauchzehe,1,Stück,3,0,0,"Magermilch (bis 0,5% Fett)",60,ml,60,0,0,Gemüsebrühe,"0,5",TL,3,0,0,Süße Sahne,1,TL,5,0,0,geriebener Käse,30,g,30,0,0,Jod-Salz,1,Prise,1,1,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kohlrabi in Salzwasser 10 Min. vorgaren. Zeitgleich Hähnchenbrust und Zucchini in Würfel schneiden. Öl in der Pfanne erhitzen, Zwiebeln, Knoblauch anbraten, Fleisch zugeben, anbräunen, Zucchiniwürfel kurz mit anschmoren, mit Milch und etwas Kohlrabiwasser und Brühe auffüllen, Sahne und Käse untermischen, zuletzt Kohlrabi zugeben, alles 7 Min. auf niedriger Hitze garen, mit Salz und Pfeffer abschmecken.",1,20,0,,,"2,3"
593,Paprika-Fleisch Pfanne,Paprika (rot),"0,5",Stück,"77,5",0,0,Schweinefilet,125,g,125,0,0,Hühnerbrühe,"0,5",TL,2,0,0,Passierte Tomaten,75,ml,75,0,0,Ingwer,20,g,20,0,0,Zitrone,"0,25",Stück,15,0,0,Jod-Salz,1,Prise,1,1,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,Chilipulver,1,Prise,"0,2",1,0,Currypulver,1,Prise,"0,2",1,0,Koriander,1,Prise,"0,2",1,0,Olivenöl,1,TL,3,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paprikaschoten entkernen und in mundgerechte Stücke schneiden. Schweinegeschnetzeltes in einer großen Pfanne in etwas heißem Öl scharf anbraten. Mit Salz und Pfeffer würzen. Ingwer schälen, reiben und zum Fleisch geben. Paprikastücke in die Pfanne geben, kurz mitdünsten und dann die Geflügelbrühe, die passierten Tomaten und den Zitronensaft zugeben. 10 Min. köcheln lassen. Zum Schluss mit Salz, Pfeffer, Curry, Chilipulver und Koriander abschmecken.",1,10,0,,,"2,3"
595,Huhn - Paprika Reispfanne,Hähnchen (Brust),125,g,125,0,0,Paprika (rot),"0,25",Stück,"38,75",0,0,Zwiebel,"0,25",Stück,23,0,0,Olivenöl,1,TL,3,0,0,Jod-Salz,1,Prise,1,0,0,Basmati-Reis,100,g,100,0,0,Sojasauce,1,TL,5,0,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Den Paprika und die Zwiebel in 2 cm große Würfel schneiden und im Olivenöl scharf anbraten. Das gewürfelte Hühnerfleisch dazugeben und mitbraten. Mit etwas Wasser löschen, salzen, pfeffern und 15 min köcheln lassen. Dann den gekochten Reis dazu und mit Sojasauce abschmecken.",1,10,0,,,"2,3"
596,Geröstete Paprika mit Tomaten,Paprika (rot),1,Stück,155,0,0,Tomate (rot),1,Stück,120,0,0,Knoblauchzehe,1,Zehe,3,0,0,Basilikum,5,Blatt,5,0,0,Olivenöl,1,TL,3,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zunächst die Milch in einen Topf füllen und langsam erwärmen. Zeitgleich die Banane mit einer Gabel zerdrücken und zu der Milch hinzufügen. Umrühren, damit sich die Banane in der Milch verteilt. Ist die Milch warm, die Haferflocken hinzufügen und bei geringer Wärmezufuhr ca. 8 Minuten quellen lassen, bis der Brei die gewünschte Konsistenz hat. Nun den Apfel in kleine Stückchen schneiden. In einer Schüssel den Brei mit den Apfelstückchen vermischen und mit Zimt abschmecken.",1,10,0,,,"2,3"
598,Paprika-Tomatencreme-Suppe,Schalotte,"0,5",Stück,"17,5",0,0,Paprika (rot),"0,5",Stück,"77,5",0,0,Olivenöl,1,TL,3,0,0,Passierte Tomaten,35,g,35,0,0,Thymian,1,TL,2,0,0,Lorbeerblätter,1,Stück,0,0,0,Hühnerbrühe,90,ml,90,0,0,Crème Légère,1,TL,5,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schalotten abziehen und in kleine Würfel schneiden, Paprika putzen, waschen und ebenfalls würfeln. Die Würfel 5 Min. in heißem Öl dünsten, dann mit der Brühe ablöschen, die passierten Tomaten, das Lorbeerblatt und den Thymian hinzufügen und 20 Min. köcheln lassen. Die Suppe dann mit dem Passierstab fein pürieren und mit Crème Légère verfeinern.",1,25,0,,,"2,3"
